,ACF22375,APC57889,ACI25801,ACI25790,AIU46019,ABB80034,ACI25768,ABR15797,ABN51099,AFG71898,AHN04347,AAZ80007,AFM68965,ABB04338,AFG71942,AFG98940,AIU46022,AHN04239,ABO52313,BAN60464,AFG99226,CAC81013,ABB04305,ABB04917,AFG99237,AFM72098,QCO77023,AFG72129,AFG72096,ACI26549,ABD77862,AFG72515,ABG37340,AFH00263,ABD16571,ABB80148,ABA42928,ACF36337,AFH00252,AFH00351,AEG65736,AEK98374,AMQ29996,ACF36206,AEX35450,ABW23346,AEM75702,AFJ75593,AFG72812,ABD15724,QBS21557,AGL06908,QID02525,AJK00511,AQI25229,AQN75723,AFD64828,AUH29087,QED12996,AXB53797,QJT42640,QJT42663,QJD46746,QJA11559,QJA10718,QIV19914,QJA10955,QIQ46129,QJA11266,QIQ47245
AFG99226,0.08303886925795052,0.09010600706713781,0.08480565371024736,0.08657243816254417,0.08480565371024736,0.08303886925795052,0.08657243816254417,0.0812720848056537,0.08303886925795052,0.08657243816254417,0.10600706713780919,0.07773851590106007,0.04063604240282685,0.06713780918727916,0.08833922261484099,0.06537102473498234,0.04063604240282685,0.10424028268551237,0.054770318021201414,0.09010600706713781,0.0,0.015901060070671377,0.01060070671378092,0.0088339222614841,0.0088339222614841,0.01060070671378092,0.09363957597173145,0.019434628975265017,0.022968197879858657,0.014134275618374558,0.04770318021201413,0.04063604240282685,0.04770318021201413,0.038869257950530034,0.022968197879858657,0.05653710247349823,0.0706713780918728,0.06537102473498234,0.028268551236749116,0.04770318021201413,0.08303886925795052,0.08303886925795052,0.10954063604240283,0.07950530035335689,0.07950530035335689,0.0812720848056537,0.11130742049469965,0.0812720848056537,0.0706713780918728,0.0706713780918728,0.10600706713780919,0.08657243816254417,0.10600706713780919,0.07950530035335689,0.10777385159010601,0.09540636042402827,0.08657243816254417,0.0989399293286219,0.0989399293286219,0.10247349823321555,0.10247349823321555,0.10424028268551237,0.10424028268551237,0.10777385159010601,0.10777385159010601,0.10247349823321555,0.10600706713780919,0.10070671378091872,0.10424028268551237,0.10424028268551237
CAC81013,0.09010600706713781,0.09717314487632508,0.09010600706713781,0.09363957597173145,0.09187279151943463,0.09010600706713781,0.09363957597173145,0.08833922261484099,0.09010600706713781,0.09363957597173145,0.11307420494699646,0.08480565371024736,0.04770318021201413,0.07420494699646643,0.09540636042402827,0.07243816254416961,0.04770318021201413,0.11130742049469965,0.061837455830388695,0.09717314487632508,0.015901060070671377,0.0,0.019434628975265017,0.02120141342756184,0.019434628975265017,0.014134275618374558,0.10070671378091872,0.026501766784452298,0.030035335689045935,0.02120141342756184,0.054770318021201414,0.044169611307420496,0.05123674911660778,0.044169611307420496,0.030035335689045935,0.0636042402826855,0.07773851590106007,0.07243816254416961,0.0353356890459364,0.054770318021201414,0.08833922261484099,0.08833922261484099,0.1166077738515901,0.08657243816254417,0.08480565371024736,0.08657243816254417,0.11837455830388692,0.08833922261484099,0.07773851590106007,0.07773851590106007,0.11307420494699646,0.09363957597173145,0.11307420494699646,0.08657243816254417,0.11484098939929328,0.10247349823321555,0.09363957597173145,0.10600706713780919,0.10424028268551237,0.10777385159010601,0.10954063604240283,0.11130742049469965,0.11130742049469965,0.11484098939929328,0.11307420494699646,0.10777385159010601,0.11307420494699646,0.10777385159010601,0.11130742049469965,0.10954063604240283
ABB04305,0.0812720848056537,0.08833922261484099,0.08303886925795052,0.08480565371024736,0.08303886925795052,0.0812720848056537,0.08480565371024736,0.07950530035335689,0.0812720848056537,0.08480565371024736,0.10070671378091872,0.07597173144876325,0.037102473498233215,0.06537102473498234,0.08833922261484099,0.0636042402826855,0.037102473498233215,0.0989399293286219,0.053003533568904596,0.08833922261484099,0.01060070671378092,0.019434628975265017,0.0,0.0088339222614841,0.015901060070671377,0.014134275618374558,0.09010600706713781,0.026501766784452298,0.030035335689045935,0.02120141342756184,0.05123674911660778,0.044169611307420496,0.04770318021201413,0.038869257950530034,0.030035335689045935,0.061837455830388695,0.07420494699646643,0.0706713780918728,0.0353356890459364,0.05123674911660778,0.08657243816254417,0.08657243816254417,0.10600706713780919,0.08303886925795052,0.08303886925795052,0.08480565371024736,0.10777385159010601,0.08480565371024736,0.07597173144876325,0.07597173144876325,0.11130742049469965,0.09010600706713781,0.11130742049469965,0.08303886925795052,0.11307420494699646,0.10070671378091872,0.09010600706713781,0.10424028268551237,0.10424028268551237,0.10424028268551237,0.10777385159010601,0.10954063604240283,0.10954063604240283,0.11307420494699646,0.11307420494699646,0.10777385159010601,0.11130742049469965,0.10600706713780919,0.10954063604240283,0.10954063604240283
ABB04917,0.08303886925795052,0.09010600706713781,0.08480565371024736,0.08657243816254417,0.08480565371024736,0.08303886925795052,0.08657243816254417,0.0812720848056537,0.08303886925795052,0.08657243816254417,0.10600706713780919,0.07773851590106007,0.038869257950530034,0.06713780918727916,0.09010600706713781,0.06537102473498234,0.038869257950530034,0.10424028268551237,0.054770318021201414,0.09010600706713781,0.0088339222614841,0.02120141342756184,0.0088339222614841,0.0,0.014134275618374558,0.015901060070671377,0.09363957597173145,0.024734982332155476,0.028268551236749116,0.0176678445229682,0.053003533568904596,0.045936395759717315,0.05123674911660778,0.044169611307420496,0.028268551236749116,0.061837455830388695,0.07597173144876325,0.0706713780918728,0.03356890459363958,0.053003533568904596,0.08657243816254417,0.08657243816254417,0.11130742049469965,0.08303886925795052,0.08303886925795052,0.08480565371024736,0.11307420494699646,0.08480565371024736,0.07597173144876325,0.07597173144876325,0.10954063604240283,0.09010600706713781,0.10954063604240283,0.08303886925795052,0.11130742049469965,0.0989399293286219,0.09010600706713781,0.10247349823321555,0.10247349823321555,0.10600706713780919,0.10424028268551237,0.10600706713780919,0.10600706713780919,0.10954063604240283,0.11130742049469965,0.10600706713780919,0.10777385159010601,0.10247349823321555,0.10600706713780919,0.10777385159010601
AFG99237,0.09010600706713781,0.09717314487632508,0.08833922261484099,0.09363957597173145,0.09187279151943463,0.09010600706713781,0.09363957597173145,0.08833922261484099,0.09010600706713781,0.09363957597173145,0.11307420494699646,0.08480565371024736,0.045936395759717315,0.07420494699646643,0.09540636042402827,0.07243816254416961,0.045936395759717315,0.11130742049469965,0.061837455830388695,0.09717314487632508,0.0088339222614841,0.019434628975265017,0.015901060070671377,0.014134275618374558,0.0,0.012367491166077738,0.10070671378091872,0.02120141342756184,0.024734982332155476,0.015901060070671377,0.053003533568904596,0.044169611307420496,0.05123674911660778,0.04063604240282685,0.024734982332155476,0.05830388692579505,0.07243816254416961,0.06713780918727916,0.030035335689045935,0.053003533568904596,0.08480565371024736,0.08480565371024736,0.1166077738515901,0.0812720848056537,0.0812720848056537,0.08480565371024736,0.11837455830388692,0.08303886925795052,0.07243816254416961,0.07243816254416961,0.10954063604240283,0.08833922261484099,0.10954063604240283,0.0812720848056537,0.10954063604240283,0.0989399293286219,0.08833922261484099,0.10247349823321555,0.10070671378091872,0.10424028268551237,0.10600706713780919,0.10777385159010601,0.10777385159010601,0.11130742049469965,0.11130742049469965,0.10600706713780919,0.10954063604240283,0.10424028268551237,0.10777385159010601,0.10777385159010601
AFM72098,0.08657243816254417,0.09363957597173145,0.08480565371024736,0.09010600706713781,0.08833922261484099,0.08657243816254417,0.09010600706713781,0.08480565371024736,0.08657243816254417,0.09010600706713781,0.10954063604240283,0.0812720848056537,0.044169611307420496,0.0706713780918728,0.09187279151943463,0.06890459363957598,0.044169611307420496,0.10777385159010601,0.05830388692579505,0.09363957597173145,0.01060070671378092,0.014134275618374558,0.014134275618374558,0.015901060070671377,0.012367491166077738,0.0,0.09717314487632508,0.015901060070671377,0.019434628975265017,0.01060070671378092,0.045936395759717315,0.037102473498233215,0.044169611307420496,0.03356890459363958,0.019434628975265017,0.054770318021201414,0.06890459363957598,0.0636042402826855,0.024734982332155476,0.045936395759717315,0.07950530035335689,0.07950530035335689,0.11307420494699646,0.07597173144876325,0.07597173144876325,0.07773851590106007,0.11484098939929328,0.07773851590106007,0.06713780918727916,0.06890459363957598,0.10424028268551237,0.08657243816254417,0.10424028268551237,0.07773851590106007,0.10600706713780919,0.09363957597173145,0.08657243816254417,0.09717314487632508,0.09717314487632508,0.10070671378091872,0.10070671378091872,0.10247349823321555,0.10247349823321555,0.10600706713780919,0.10600706713780919,0.10070671378091872,0.10424028268551237,0.0989399293286219,0.10247349823321555,0.10247349823321555
QCO77023,0.024734982332155476,0.03180212014134275,0.028268551236749116,0.026501766784452298,0.024734982332155476,0.026501766784452298,0.026501766784452298,0.024734982332155476,0.026501766784452298,0.028268551236749116,0.04240282685512368,0.03180212014134275,0.07597173144876325,0.045936395759717315,0.038869257950530034,0.053003533568904596,0.07597173144876325,0.04063604240282685,0.054770318021201414,0.0176678445229682,0.09363957597173145,0.10070671378091872,0.09010600706713781,0.09363957597173145,0.10070671378091872,0.09717314487632508,0.0,0.10600706713780919,0.10777385159010601,0.10247349823321555,0.1166077738515901,0.12190812720848057,0.127208480565371,0.11837455830388692,0.10424028268551237,0.12014134275618374,0.13074204946996468,0.12190812720848057,0.10777385159010601,0.11484098939929328,0.13250883392226148,0.13780918727915195,0.04946996466431095,0.13604240282685512,0.13604240282685512,0.13604240282685512,0.04770318021201413,0.13427561837455831,0.127208480565371,0.127208480565371,0.15547703180212014,0.13957597173144876,0.15371024734982333,0.13604240282685512,0.15724381625441697,0.14664310954063603,0.13780918727915195,0.14840989399293286,0.1501766784452297,0.1519434628975265,0.1519434628975265,0.15371024734982333,0.1501766784452297,0.1519434628975265,0.15547703180212014,0.1501766784452297,0.15371024734982333,0.1501766784452297,0.15371024734982333,0.1519434628975265
AFG72129,0.09540636042402827,0.10247349823321555,0.09363957597173145,0.0989399293286219,0.09717314487632508,0.09540636042402827,0.0989399293286219,0.09363957597173145,0.09540636042402827,0.0989399293286219,0.11837455830388692,0.09010600706713781,0.053003533568904596,0.0812720848056537,0.10070671378091872,0.0812720848056537,0.053003533568904596,0.1166077738515901,0.0706713780918728,0.10247349823321555,0.019434628975265017,0.026501766784452298,0.026501766784452298,0.024734982332155476,0.02120141342756184,0.015901060070671377,0.10600706713780919,0.0,0.01060070671378092,0.015901060070671377,0.037102473498233215,0.03180212014134275,0.038869257950530034,0.028268551236749116,0.01060070671378092,0.044169611307420496,0.05653710247349823,0.053003533568904596,0.015901060070671377,0.04063604240282685,0.08303886925795052,0.08303886925795052,0.12190812720848057,0.07597173144876325,0.07597173144876325,0.0812720848056537,0.12367491166077739,0.0812720848056537,0.05830388692579505,0.05830388692579505,0.10600706713780919,0.09010600706713781,0.10600706713780919,0.0812720848056537,0.10954063604240283,0.09717314487632508,0.09010600706713781,0.10070671378091872,0.10070671378091872,0.10247349823321555,0.10424028268551237,0.10600706713780919,0.10600706713780919,0.10954063604240283,0.10954063604240283,0.10247349823321555,0.10777385159010601,0.10247349823321555,0.10600706713780919,0.10424028268551237
AFG72096,0.09540636042402827,0.10247349823321555,0.09363957597173145,0.0989399293286219,0.09717314487632508,0.09540636042402827,0.0989399293286219,0.09363957597173145,0.09540636042402827,0.0989399293286219,0.12190812720848057,0.09010600706713781,0.06007067137809187,0.0812720848056537,0.10247349823321555,0.08303886925795052,0.06007067137809187,0.12014134275618374,0.07243816254416961,0.10424028268551237,0.022968197879858657,0.030035335689045935,0.030035335689045935,0.028268551236749116,0.024734982332155476,0.019434628975265017,0.10777385159010601,0.01060070671378092,0.0,0.015901060070671377,0.03356890459363958,0.028268551236749116,0.0353356890459364,0.026501766784452298,0.014134275618374558,0.04063604240282685,0.054770318021201414,0.04946996466431095,0.0088339222614841,0.03356890459363958,0.07773851590106007,0.07950530035335689,0.1254416961130742,0.07597173144876325,0.07597173144876325,0.07773851590106007,0.1254416961130742,0.07773851590106007,0.054770318021201414,0.054770318021201414,0.10070671378091872,0.08657243816254417,0.10070671378091872,0.07773851590106007,0.10424028268551237,0.09187279151943463,0.08657243816254417,0.09540636042402827,0.09540636042402827,0.09717314487632508,0.10070671378091872,0.10070671378091872,0.10070671378091872,0.10424028268551237,0.10424028268551237,0.09717314487632508,0.10247349823321555,0.09717314487632508,0.10070671378091872,0.0989399293286219
ACI26549,0.09010600706713781,0.09717314487632508,0.08833922261484099,0.09363957597173145,0.09187279151943463,0.09010600706713781,0.09363957597173145,0.08833922261484099,0.09010600706713781,0.09363957597173145,0.11484098939929328,0.08480565371024736,0.05123674911660778,0.07597173144876325,0.09717314487632508,0.07597173144876325,0.05123674911660778,0.11307420494699646,0.06537102473498234,0.09717314487632508,0.014134275618374558,0.02120141342756184,0.02120141342756184,0.0176678445229682,0.015901060070671377,0.01060070671378092,0.10247349823321555,0.015901060070671377,0.015901060070671377,0.0,0.04770318021201413,0.038869257950530034,0.04240282685512368,0.0353356890459364,0.019434628975265017,0.054770318021201414,0.06890459363957598,0.0636042402826855,0.022968197879858657,0.04770318021201413,0.08303886925795052,0.08303886925795052,0.11837455830388692,0.07950530035335689,0.07950530035335689,0.0812720848056537,0.11837455830388692,0.0812720848056537,0.06890459363957598,0.06890459363957598,0.10777385159010601,0.09010600706713781,0.10777385159010601,0.0812720848056537,0.10954063604240283,0.09717314487632508,0.09010600706713781,0.10070671378091872,0.10070671378091872,0.10424028268551237,0.10070671378091872,0.10247349823321555,0.10247349823321555,0.10600706713780919,0.10954063604240283,0.10424028268551237,0.10424028268551237,0.0989399293286219,0.10247349823321555,0.10600706713780919
ABD77862,0.10424028268551237,0.11130742049469965,0.10600706713780919,0.10777385159010601,0.10600706713780919,0.10424028268551237,0.10777385159010601,0.10247349823321555,0.10424028268551237,0.10424028268551237,0.13074204946996468,0.0989399293286219,0.07243816254416961,0.09010600706713781,0.11307420494699646,0.09187279151943463,0.07243816254416961,0.12897526501766785,0.08480565371024736,0.11130742049469965,0.04770318021201413,0.054770318021201414,0.05123674911660778,0.053003533568904596,0.053003533568904596,0.045936395759717315,0.1166077738515901,0.037102473498233215,0.03356890459363958,0.04770318021201413,0.0,0.028268551236749116,0.03180212014134275,0.03356890459363958,0.044169611307420496,0.022968197879858657,0.038869257950530034,0.03180212014134275,0.03356890459363958,0.015901060070671377,0.06890459363957598,0.07597173144876325,0.13427561837455831,0.06537102473498234,0.06537102473498234,0.07420494699646643,0.13250883392226148,0.07420494699646643,0.038869257950530034,0.038869257950530034,0.0989399293286219,0.08303886925795052,0.0989399293286219,0.07420494699646643,0.10247349823321555,0.09010600706713781,0.08303886925795052,0.09363957597173145,0.09363957597173145,0.09540636042402827,0.10070671378091872,0.10070671378091872,0.0989399293286219,0.10247349823321555,0.10247349823321555,0.0989399293286219,0.10247349823321555,0.10070671378091872,0.10070671378091872,0.10070671378091872
AFG72515,0.10777385159010601,0.11484098939929328,0.10777385159010601,0.11130742049469965,0.10954063604240283,0.10777385159010601,0.11130742049469965,0.10600706713780919,0.10777385159010601,0.11130742049469965,0.13427561837455831,0.10247349823321555,0.07243816254416961,0.09363957597173145,0.1166077738515901,0.09717314487632508,0.07243816254416961,0.13250883392226148,0.08657243816254417,0.11484098939929328,0.04063604240282685,0.044169611307420496,0.044169611307420496,0.045936395759717315,0.044169611307420496,0.037102473498233215,0.12190812720848057,0.03180212014134275,0.028268551236749116,0.038869257950530034,0.028268551236749116,0.0,0.007067137809187279,0.026501766784452298,0.0353356890459364,0.04063604240282685,0.054770318021201414,0.04946996466431095,0.03180212014134275,0.024734982332155476,0.07773851590106007,0.0812720848056537,0.13780918727915195,0.07597173144876325,0.07420494699646643,0.0812720848056537,0.13604240282685512,0.0812720848056537,0.054770318021201414,0.054770318021201414,0.10600706713780919,0.09010600706713781,0.10600706713780919,0.0812720848056537,0.10777385159010601,0.09717314487632508,0.09010600706713781,0.10070671378091872,0.09717314487632508,0.10247349823321555,0.10424028268551237,0.10424028268551237,0.10247349823321555,0.10600706713780919,0.10777385159010601,0.10070671378091872,0.10600706713780919,0.10424028268551237,0.10424028268551237,0.10247349823321555
ABG37340,0.11484098939929328,0.12190812720848057,0.11484098939929328,0.11837455830388692,0.1166077738515901,0.11484098939929328,0.11837455830388692,0.11307420494699646,0.11484098939929328,0.11484098939929328,0.1413427561837456,0.10954063604240283,0.07950530035335689,0.10070671378091872,0.12367491166077739,0.10424028268551237,0.07950530035335689,0.13957597173144876,0.09363957597173145,0.12190812720848057,0.04770318021201413,0.05123674911660778,0.04770318021201413,0.05123674911660778,0.05123674911660778,0.044169611307420496,0.127208480565371,0.038869257950530034,0.0353356890459364,0.04240282685512368,0.03180212014134275,0.007067137809187279,0.0,0.026501766784452298,0.04240282685512368,0.045936395759717315,0.06007067137809187,0.054770318021201414,0.038869257950530034,0.028268551236749116,0.08303886925795052,0.08657243816254417,0.14487632508833923,0.0812720848056537,0.07950530035335689,0.08657243816254417,0.1431095406360424,0.08657243816254417,0.06007067137809187,0.06007067137809187,0.11130742049469965,0.09540636042402827,0.11130742049469965,0.08657243816254417,0.11307420494699646,0.10247349823321555,0.09540636042402827,0.10600706713780919,0.10247349823321555,0.10777385159010601,0.10600706713780919,0.10600706713780919,0.10424028268551237,0.10777385159010601,0.11307420494699646,0.10600706713780919,0.10777385159010601,0.10600706713780919,0.10600706713780919,0.10777385159010601
AFH00263,0.10600706713780919,0.11307420494699646,0.10424028268551237,0.10954063604240283,0.10777385159010601,0.10600706713780919,0.10954063604240283,0.10424028268551237,0.10600706713780919,0.10600706713780919,0.13250883392226148,0.10070671378091872,0.0706713780918728,0.09187279151943463,0.11307420494699646,0.09540636042402827,0.0706713780918728,0.13074204946996468,0.08480565371024736,0.11307420494699646,0.038869257950530034,0.044169611307420496,0.038869257950530034,0.044169611307420496,0.04063604240282685,0.03356890459363958,0.11837455830388692,0.028268551236749116,0.026501766784452298,0.0353356890459364,0.03356890459363958,0.026501766784452298,0.026501766784452298,0.0,0.03180212014134275,0.045936395759717315,0.06007067137809187,0.054770318021201414,0.030035335689045935,0.03180212014134275,0.0812720848056537,0.0812720848056537,0.13604240282685512,0.07950530035335689,0.07950530035335689,0.07597173144876325,0.13427561837455831,0.0812720848056537,0.06007067137809187,0.06007067137809187,0.10600706713780919,0.09010600706713781,0.10600706713780919,0.0812720848056537,0.10954063604240283,0.0989399293286219,0.09010600706713781,0.10070671378091872,0.10070671378091872,0.10247349823321555,0.10424028268551237,0.10424028268551237,0.10424028268551237,0.10777385159010601,0.10600706713780919,0.10247349823321555,0.10600706713780919,0.10424028268551237,0.10424028268551237,0.10424028268551237
ABD16571,0.09187279151943463,0.0989399293286219,0.09010600706713781,0.09540636042402827,0.09363957597173145,0.09187279151943463,0.09540636042402827,0.09010600706713781,0.09187279151943463,0.09717314487632508,0.11307420494699646,0.08833922261484099,0.05830388692579505,0.07950530035335689,0.09717314487632508,0.07950530035335689,0.05830388692579505,0.11130742049469965,0.0706713780918728,0.10070671378091872,0.022968197879858657,0.030035335689045935,0.030035335689045935,0.028268551236749116,0.024734982332155476,0.019434628975265017,0.10424028268551237,0.01060070671378092,0.014134275618374558,0.019434628975265017,0.044169611307420496,0.0353356890459364,0.04240282685512368,0.03180212014134275,0.0,0.05123674911660778,0.06537102473498234,0.06007067137809187,0.0176678445229682,0.044169611307420496,0.08303886925795052,0.08303886925795052,0.1166077738515901,0.07950530035335689,0.07950530035335689,0.0812720848056537,0.11837455830388692,0.07773851590106007,0.06537102473498234,0.06537102473498234,0.10600706713780919,0.08657243816254417,0.10600706713780919,0.0812720848056537,0.10600706713780919,0.09717314487632508,0.08657243816254417,0.10070671378091872,0.10070671378091872,0.10247349823321555,0.10424028268551237,0.10600706713780919,0.10600706713780919,0.10600706713780919,0.10954063604240283,0.10247349823321555,0.10777385159010601,0.10247349823321555,0.10600706713780919,0.10424028268551237
ABB80148,0.10777385159010601,0.11484098939929328,0.10777385159010601,0.11130742049469965,0.10954063604240283,0.10777385159010601,0.11130742049469965,0.10600706713780919,0.10777385159010601,0.10954063604240283,0.13427561837455831,0.10424028268551237,0.07950530035335689,0.09187279151943463,0.1166077738515901,0.09540636042402827,0.07950530035335689,0.13250883392226148,0.08833922261484099,0.11484098939929328,0.05653710247349823,0.0636042402826855,0.061837455830388695,0.061837455830388695,0.05830388692579505,0.054770318021201414,0.12014134275618374,0.044169611307420496,0.04063604240282685,0.054770318021201414,0.022968197879858657,0.04063604240282685,0.045936395759717315,0.045936395759717315,0.05123674911660778,0.0,0.019434628975265017,0.012367491166077738,0.038869257950530034,0.03180212014134275,0.053003533568904596,0.0636042402826855,0.13604240282685512,0.04946996466431095,0.05123674911660778,0.061837455830388695,0.13427561837455831,0.05830388692579505,0.02120141342756184,0.02120141342756184,0.08833922261484099,0.06890459363957598,0.08833922261484099,0.061837455830388695,0.08480565371024736,0.07773851590106007,0.06890459363957598,0.0812720848056537,0.07773851590106007,0.07950530035335689,0.09010600706713781,0.09010600706713781,0.08833922261484099,0.09187279151943463,0.09187279151943463,0.08833922261484099,0.09187279151943463,0.09010600706713781,0.09010600706713781,0.09010600706713781
ABA42928,0.12190812720848057,0.12897526501766785,0.12190812720848057,0.1254416961130742,0.12367491166077739,0.12190812720848057,0.1254416961130742,0.12014134275618374,0.12190812720848057,0.12367491166077739,0.14487632508833923,0.11837455830388692,0.09363957597173145,0.10777385159010601,0.13074204946996468,0.10954063604240283,0.09363957597173145,0.1431095406360424,0.10247349823321555,0.1254416961130742,0.0706713780918728,0.07773851590106007,0.07420494699646643,0.07597173144876325,0.07243816254416961,0.06890459363957598,0.13074204946996468,0.05653710247349823,0.054770318021201414,0.06890459363957598,0.038869257950530034,0.054770318021201414,0.06007067137809187,0.06007067137809187,0.06537102473498234,0.019434628975265017,0.0,0.02120141342756184,0.054770318021201414,0.04770318021201413,0.054770318021201414,0.06537102473498234,0.14840989399293286,0.05123674911660778,0.053003533568904596,0.0636042402826855,0.14664310954063603,0.06007067137809187,0.022968197879858657,0.022968197879858657,0.09010600706713781,0.0706713780918728,0.09010600706713781,0.0636042402826855,0.08833922261484099,0.08303886925795052,0.0706713780918728,0.08303886925795052,0.0812720848056537,0.0812720848056537,0.09187279151943463,0.09187279151943463,0.09187279151943463,0.09540636042402827,0.09363957597173145,0.09010600706713781,0.09363957597173145,0.09187279151943463,0.09187279151943463,0.09187279151943463
ACF36337,0.11130742049469965,0.11837455830388692,0.11130742049469965,0.11484098939929328,0.11307420494699646,0.11130742049469965,0.11484098939929328,0.10954063604240283,0.11130742049469965,0.11307420494699646,0.13780918727915195,0.10777385159010601,0.08480565371024736,0.09717314487632508,0.12014134275618374,0.0989399293286219,0.08480565371024736,0.13604240282685512,0.09187279151943463,0.1166077738515901,0.06537102473498234,0.07243816254416961,0.0706713780918728,0.0706713780918728,0.06713780918727916,0.0636042402826855,0.12190812720848057,0.053003533568904596,0.04946996466431095,0.0636042402826855,0.03180212014134275,0.04946996466431095,0.054770318021201414,0.054770318021201414,0.06007067137809187,0.012367491166077738,0.02120141342756184,0.0,0.04770318021201413,0.04063604240282685,0.054770318021201414,0.06537102473498234,0.1413427561837456,0.05123674911660778,0.053003533568904596,0.0636042402826855,0.13957597173144876,0.06007067137809187,0.02120141342756184,0.022968197879858657,0.09010600706713781,0.0706713780918728,0.08833922261484099,0.0636042402826855,0.08657243816254417,0.07950530035335689,0.06890459363957598,0.08303886925795052,0.07950530035335689,0.0812720848056537,0.09187279151943463,0.09187279151943463,0.09187279151943463,0.09540636042402827,0.09187279151943463,0.08833922261484099,0.09363957597173145,0.09187279151943463,0.09187279151943463,0.09010600706713781
AFH00252,0.09363957597173145,0.10070671378091872,0.09187279151943463,0.09717314487632508,0.09540636042402827,0.09363957597173145,0.09717314487632508,0.09187279151943463,0.09363957597173145,0.09717314487632508,0.12190812720848057,0.09010600706713781,0.061837455830388695,0.0812720848056537,0.10247349823321555,0.08480565371024736,0.061837455830388695,0.12014134275618374,0.07420494699646643,0.10247349823321555,0.028268551236749116,0.0353356890459364,0.0353356890459364,0.03356890459363958,0.030035335689045935,0.024734982332155476,0.10777385159010601,0.015901060070671377,0.0088339222614841,0.022968197879858657,0.03356890459363958,0.03180212014134275,0.038869257950530034,0.030035335689045935,0.0176678445229682,0.038869257950530034,0.054770318021201414,0.04770318021201413,0.0,0.03356890459363958,0.07773851590106007,0.0812720848056537,0.1254416961130742,0.07773851590106007,0.07773851590106007,0.07950530035335689,0.12367491166077739,0.07950530035335689,0.054770318021201414,0.054770318021201414,0.10247349823321555,0.08833922261484099,0.10247349823321555,0.07950530035335689,0.10424028268551237,0.09363957597173145,0.08833922261484099,0.09717314487632508,0.09717314487632508,0.0989399293286219,0.10070671378091872,0.10070671378091872,0.10070671378091872,0.10424028268551237,0.10600706713780919,0.0989399293286219,0.10247349823321555,0.09717314487632508,0.10070671378091872,0.10070671378091872
AFH00351,0.10247349823321555,0.10954063604240283,0.10424028268551237,0.10600706713780919,0.10424028268551237,0.10247349823321555,0.10600706713780919,0.10070671378091872,0.10247349823321555,0.10247349823321555,0.12897526501766785,0.09717314487632508,0.07243816254416961,0.09010600706713781,0.11130742049469965,0.09187279151943463,0.07243816254416961,0.127208480565371,0.08480565371024736,0.10954063604240283,0.04770318021201413,0.054770318021201414,0.05123674911660778,0.053003533568904596,0.053003533568904596,0.045936395759717315,0.11484098939929328,0.04063604240282685,0.03356890459363958,0.04770318021201413,0.015901060070671377,0.024734982332155476,0.028268551236749116,0.03180212014134275,0.044169611307420496,0.03180212014134275,0.04770318021201413,0.04063604240282685,0.03356890459363958,0.0,0.0706713780918728,0.07773851590106007,0.13250883392226148,0.0706713780918728,0.0706713780918728,0.07597173144876325,0.13074204946996468,0.07597173144876325,0.04770318021201413,0.04770318021201413,0.10070671378091872,0.08480565371024736,0.10070671378091872,0.07597173144876325,0.10424028268551237,0.09187279151943463,0.08480565371024736,0.09540636042402827,0.09540636042402827,0.09717314487632508,0.0989399293286219,0.0989399293286219,0.09717314487632508,0.10070671378091872,0.10424028268551237,0.10070671378091872,0.10070671378091872,0.0989399293286219,0.0989399293286219,0.10247349823321555
AEG65736,0.1254416961130742,0.13250883392226148,0.1254416961130742,0.12897526501766785,0.127208480565371,0.1254416961130742,0.12897526501766785,0.12367491166077739,0.1254416961130742,0.127208480565371,0.1501766784452297,0.12190812720848057,0.10424028268551237,0.11484098939929328,0.13604240282685512,0.11484098939929328,0.10070671378091872,0.14840989399293286,0.10777385159010601,0.13250883392226148,0.08303886925795052,0.08833922261484099,0.08657243816254417,0.08657243816254417,0.08480565371024736,0.07950530035335689,0.13250883392226148,0.08303886925795052,0.07773851590106007,0.08303886925795052,0.06890459363957598,0.07773851590106007,0.08303886925795052,0.0812720848056537,0.08303886925795052,0.053003533568904596,0.054770318021201414,0.054770318021201414,0.07773851590106007,0.0706713780918728,0.0,0.022968197879858657,0.15371024734982333,0.014134275618374558,0.015901060070671377,0.019434628975265017,0.1519434628975265,0.02120141342756184,0.045936395759717315,0.045936395759717315,0.06007067137809187,0.03356890459363958,0.06007067137809187,0.026501766784452298,0.054770318021201414,0.053003533568904596,0.03356890459363958,0.05123674911660778,0.04770318021201413,0.05123674911660778,0.061837455830388695,0.061837455830388695,0.05830388692579505,0.0636042402826855,0.0636042402826855,0.06007067137809187,0.0636042402826855,0.061837455830388695,0.061837455830388695,0.061837455830388695
